VarName,VarNumber,CodeValue,TableName,ORDINAL_POSITION,VarName1,CodeValue1,ValueLabel,Frequency,Percent
CNGDSTCD,16126,4807,HD2024,68,CNGDSTCD,4807,"TX, District 07",13,0.214
CNGDSTCD,16126,4808,HD2024,68,CNGDSTCD,4808,"TX, District 08",1,0.016
CNGDSTCD,16126,4809,HD2024,68,CNGDSTCD,4809,"TX, District 09",17,0.28
CNGDSTCD,16126,4810,HD2024,68,CNGDSTCD,4810,"TX, District 10",9,0.148
CNGDSTCD,16126,4811,HD2024,68,CNGDSTCD,4811,"TX, District 11",8,0.132
CNGDSTCD,16126,4812,HD2024,68,CNGDSTCD,4812,"TX, District 12",10,0.165
CNGDSTCD,16126,4813,HD2024,68,CNGDSTCD,4813,"TX, District 13",12,0.198
CNGDSTCD,16126,4814,HD2024,68,CNGDSTCD,4814,"TX, District 14",12,0.198
CNGDSTCD,16126,4815,HD2024,68,CNGDSTCD,4815,"TX, District 15",14,0.231
CNGDSTCD,16126,4816,HD2024,68,CNGDSTCD,4816,"TX, District 16",11,0.181
CNGDSTCD,16126,4817,HD2024,68,CNGDSTCD,4817,"TX, District 17",13,0.214
CNGDSTCD,16126,4818,HD2024,68,CNGDSTCD,4818,"TX, District 18",19,0.313
CNGDSTCD,16126,4819,HD2024,68,CNGDSTCD,4819,"TX, District 19",17,0.28
CNGDSTCD,16126,4820,HD2024,68,CNGDSTCD,4820,"TX, District 20",22,0.362
CNGDSTCD,16126,4821,HD2024,68,CNGDSTCD,4821,"TX, District 21",8,0.132
CNGDSTCD,16126,4822,HD2024,68,CNGDSTCD,4822,"TX, District 22",2,0.033
CNGDSTCD,16126,4823,HD2024,68,CNGDSTCD,4823,"TX, District 23",7,0.115
CNGDSTCD,16126,4824,HD2024,68,CNGDSTCD,4824,"TX, District 24",10,0.165
CNGDSTCD,16126,4825,HD2024,68,CNGDSTCD,4825,"TX, District 25",12,0.198
CNGDSTCD,16126,4826,HD2024,68,CNGDSTCD,4826,"TX, District 26",2,0.033
CNGDSTCD,16126,4827,HD2024,68,CNGDSTCD,4827,"TX, District 27",11,0.181
CNGDSTCD,16126,4828,HD2024,68,CNGDSTCD,4828,"TX, District 28",14,0.231
CNGDSTCD,16126,4829,HD2024,68,CNGDSTCD,4829,"TX, District 29",8,0.132
CNGDSTCD,16126,4830,HD2024,68,CNGDSTCD,4830,"TX, District 30",15,0.247
CNGDSTCD,16126,4831,HD2024,68,CNGDSTCD,4831,"TX, District 31",6,0.099
CNGDSTCD,16126,4832,HD2024,68,CNGDSTCD,4832,"TX, District 32",19,0.313
CNGDSTCD,16126,4833,HD2024,68,CNGDSTCD,4833,"TX, District 33",13,0.214
CNGDSTCD,16126,4834,HD2024,68,CNGDSTCD,4834,"TX, District 34",13,0.214
CNGDSTCD,16126,4835,HD2024,68,CNGDSTCD,4835,"TX, District 35",9,0.148
CNGDSTCD,16126,4836,HD2024,68,CNGDSTCD,4836,"TX, District 36",8,0.132
CNGDSTCD,16126,4837,HD2024,68,CNGDSTCD,4837,"TX, District 37",21,0.346
CNGDSTCD,16126,4838,HD2024,68,CNGDSTCD,4838,"TX, District 38",4,0.066
DFRCGID,15230,89,HD2024,71,DFRCGID,89,"Doctoral Universities: Highest Research Activity, Public/1 of 3",35,0.576
DFRCGID,15230,90,HD2024,71,DFRCGID,90,"Doctoral Universities: Highest Research Activity, Public/2 of 3",36,0.593
DFRCGID,15230,91,HD2024,71,DFRCGID,91,"Doctoral Universities: Highest Research Activity, Public/3 of 3",35,0.576
DFRCGID,15230,92,HD2024,71,DFRCGID,92,"Doctoral Universities: Highest Research Activity, Private not-for-profit",39,0.642
DFRCGID,15230,93,HD2024,71,DFRCGID,93,"Doctoral Universities: Higher Research Activity, Public/1 of 3",30,0.494
DFRCGID,15230,94,HD2024,71,DFRCGID,94,"Doctoral Universities: Higher Research Activity, Public/2 of 3",31,0.511
DFRCGID,15230,95,HD2024,71,DFRCGID,95,"Doctoral Universities: Higher Research Activity, Public/3 of 3",30,0.494
DFRCGID,15230,96,HD2024,71,DFRCGID,96,"Doctoral Universities: Higher Research Activity, Private not-for-profit",40,0.659
DFRCGID,15230,97,HD2024,71,DFRCGID,97,"Doctoral/Professional Universities, Public",34,0.56
DFRCGID,15230,98,HD2024,71,DFRCGID,98,"Doctoral/Professional Universities, Private not-for-profit/1 of 4",34,0.56
DFRCGID,15230,99,HD2024,71,DFRCGID,99,"Doctoral/Professional Universities, Private not-for-profit/2 of 4",35,0.576
DFRCGID,15230,100,HD2024,71,DFRCGID,100,"Doctoral/Professional Universities, Private not-for-profit/3 of 4",35,0.576
DFRCGID,15230,101,HD2024,71,DFRCGID,101,"Doctoral/Professional Universities, Private not-for-profit/4 of 4",33,0.543
DFRCGID,15230,102,HD2024,71,DFRCGID,102,"Doctoral/Professional Universities, Private for-profit",15,0.247
DFRCGID,15230,103,HD2024,71,DFRCGID,103,"Masters Colleges and Universities (larger programs), Public/1 of 5",28,0.461
DFRCGID,15230,104,HD2024,71,DFRCGID,104,"Masters Colleges and Universities (larger programs), Public/2 of 5",29,0.478
DFRCGID,15230,105,HD2024,71,DFRCGID,105,"Masters Colleges and Universities (larger programs), Public/3 of 5",29,0.478
DFRCGID,15230,106,HD2024,71,DFRCGID,106,"Masters Colleges and Universities (larger programs), Public/4 of 5",29,0.478
DFRCGID,15230,107,HD2024,71,DFRCGID,107,"Masters Colleges and Universities (larger programs), Public/5 of 5",26,0.428
DFRCGID,15230,108,HD2024,71,DFRCGID,108,"Masters Colleges and Universities (larger programs), Private not-for-profit/1 of 5",30,0.494
DFRCGID,15230,109,HD2024,71,DFRCGID,109,"Masters Colleges and Universities (larger programs), Private not-for-profit/2 of 5",31,0.511
DFRCGID,15230,110,HD2024,71,DFRCGID,110,"Masters Colleges and Universities (larger programs), Private not-for-profit/3 of 5",31,0.511
DFRCGID,15230,111,HD2024,71,DFRCGID,111,"Masters Colleges and Universities (larger programs), Private not-for-profit/4 of 5",31,0.511
DFRCGID,15230,112,HD2024,71,DFRCGID,112,"Masters Colleges and Universities (larger programs), Private not-for-profit/5 of 5",30,0.494
DFRCGID,15230,113,HD2024,71,DFRCGID,113,"Masters Colleges and Universities (larger programs), Private for-profit",11,0.181
DFRCGID,15230,114,HD2024,71,DFRCGID,114,"Masters Colleges and Universities (medium programs), Public/1 of 2",26,0.428
DFRCGID,15230,115,HD2024,71,DFRCGID,115,"Masters Colleges and Universities (medium programs), Public/2 of 2",26,0.428
DFRCGID,15230,116,HD2024,71,DFRCGID,116,"Masters Colleges and Universities (medium programs), Private not-for-profit/1 of 4",28,0.461
DFRCGID,15230,117,HD2024,71,DFRCGID,117,"Masters Colleges and Universities (medium programs), Private not-for-profit/2 of 4",29,0.478
DFRCGID,15230,118,HD2024,71,DFRCGID,118,"Masters Colleges and Universities (medium programs), Private not-for-profit/3 of 4",29,0.478
DFRCGID,15230,119,HD2024,71,DFRCGID,119,"Masters Colleges and Universities (medium programs), Private not-for-profit/4 of 4",26,0.428
DFRCGID,15230,120,HD2024,71,DFRCGID,120,"Masters Colleges and Universities (medium programs), Private for-profit",6,0.099
DFRCGID,15230,121,HD2024,71,DFRCGID,121,"Masters Colleges and Universities (smaller programs), Public",26,0.428
DFRCGID,15230,122,HD2024,71,DFRCGID,122,"Masters Colleges and Universities (smaller programs), Private not-for-profit/1 of 3",26,0.428
DFRCGID,15230,123,HD2024,71,DFRCGID,123,"Masters Colleges and Universities (smaller programs), Private not-for-profit/2 of 3",32,0.527
DFRCGID,15230,124,HD2024,71,DFRCGID,124,"Masters Colleges and Universities (smaller programs), Private not-for-profit/3 of 3",33,0.543
DFRCGID,15230,125,HD2024,71,DFRCGID,125,"Masters Colleges and Universities (smaller programs),  Private for-profit",32,0.527
DFRCGID,15230,202,HD2024,71,DFRCGID,202,"Degree-granting four-year, private not-for-profit with no Carnegie classification highest degree - Master's",27,0.445
DFRCGID,15230,126,HD2024,71,DFRCGID,126,"Baccalaureate Colleges--Arts & Sciences, Public",5,0.082
DFRCGID,15230,127,HD2024,71,DFRCGID,127,"Baccalaureate Colleges--Arts & Sciences, Private not-for-profit/1 of 6",16,0.264
DFRCGID,15230,128,HD2024,71,DFRCGID,128,"Baccalaureate Colleges--Arts & Sciences, Private not-for-profit/2 of 6",31,0.511
DFRCGID,15230,129,HD2024,71,DFRCGID,129,"Baccalaureate Colleges--Arts & Sciences, Private not-for-profit/3 of 6",32,0.527
DFRCGID,15230,130,HD2024,71,DFRCGID,130,"Baccalaureate Colleges--Arts & Sciences, Private not-for-profit/4 of 6",32,0.527
DFRCGID,15230,131,HD2024,71,DFRCGID,131,"Baccalaureate Colleges--Arts & Sciences, Private not-for-profit/5 of 6",32,0.527
DFRCGID,15230,132,HD2024,71,DFRCGID,132,"Baccalaureate Colleges--Arts & Sciences, Private not-for-profit/6 of 6",32,0.527
DFRCGID,15230,133,HD2024,71,DFRCGID,133,"Baccalaureate Colleges--Arts & Sciences, Public/1 of 2",30,0.494
DFRCGID,15230,134,HD2024,71,DFRCGID,134,"Baccalaureate Colleges--Arts & Sciences, Public/2 of 2",27,0.445
DFRCGID,15230,57,HD2024,71,DFRCGID,57,"Public, degree-granting four-year highest level- bachelors",5,0.082
DFRCGID,15230,135,HD2024,71,DFRCGID,135,"Baccalaureate Colleges--Diverse Fields, Private not-for-profit/1 of 6",27,0.445
DFRCGID,15230,136,HD2024,71,DFRCGID,136,"Baccalaureate Colleges--Diverse Fields, Private not-for-profit/2 of 6",28,0.461
DFRCGID,15230,137,HD2024,71,DFRCGID,137,"Baccalaureate Colleges--Diverse Fields, Private not-for-profit/3 of 6",29,0.478
DFRCGID,15230,138,HD2024,71,DFRCGID,138,"Baccalaureate Colleges--Diverse Fields, Private not-for-profit/4 of 6",29,0.478
DFRCGID,15230,139,HD2024,71,DFRCGID,139,"Baccalaureate Colleges--Diverse Fields, Private not-for-profit/5 of 6",29,0.478
DFRCGID,15230,140,HD2024,71,DFRCGID,140,"Baccalaureate Colleges--Diverse Fields, Private not-for-profit/6 of 6",29,0.478
DFRCGID,15230,141,HD2024,71,DFRCGID,141,"Baccalaureate/Associates Colleges, private not-for-profit",27,0.445
DFRCGID,15230,142,HD2024,71,DFRCGID,142,"Faith-Related Institutions, highest level- bachelors, undergraduate degrees/certificates offered/1 of 2",9,0.148
DFRCGID,15230,143,HD2024,71,DFRCGID,143,"Faith-Related Institutions, highest level- bachelors, undergraduate degrees/certificates offered/2 of 2",29,0.478
DFRCGID,15230,144,HD2024,71,DFRCGID,144,"Faith-Related Institutions, highest level- postbacc, undergraduate degrees/certificates offered",30,0.494
DFRCGID,15230,145,HD2024,71,DFRCGID,145,"Faith-Related Institutions highest level- postbacc, undergraduate degrees/certificates not offered",27,0.445
DFRCGID,15230,146,HD2024,71,DFRCGID,146,"Faith-Related Institutions, highest level- Phd, undergraduate degrees/certificates offered",17,0.28
DFRCGID,15230,147,HD2024,71,DFRCGID,147,"Faith-Related Institutions, highest level- Phd, undergraduate degrees/certificates not offered/1 of 2",31,0.511
DFRCGID,15230,148,HD2024,71,DFRCGID,148,"Faith-Related Institutions, highest level- Phd, undergraduate degrees/certificates not offered/2 of 2",33,0.543
DFRCGID,15230,150,HD2024,71,DFRCGID,150,"Medical schools and medical centers, Public",34,0.56
DFRCGID,15230,151,HD2024,71,DFRCGID,151,"Medical schools and medical centers, Private not-for-profit",12,0.198
DFRCGID,15230,152,HD2024,71,DFRCGID,152,"Other health professions schools, Private not-for-profit/1 of 3",23,0.379
DFRCGID,15230,153,HD2024,71,DFRCGID,153,"Other health professions schools, Private not-for-profit/2 of 3",30,0.494
DFRCGID,15230,154,HD2024,71,DFRCGID,154,"Other health professions schools, Private not-for-profit/3 of 3",31,0.511
DFRCGID,15230,157,HD2024,71,DFRCGID,157,"Other health professions schools, Private for-profit/1 of 2",33,0.543
DFRCGID,15230,158,HD2024,71,DFRCGID,158,"Other health professions schools, Private for-profit/2 of 2",33,0.543
DFRCGID,15230,160,HD2024,71,DFRCGID,160,"Schools of research, Public",15,0.247
DFRCGID,15230,161,HD2024,71,DFRCGID,161,"Schools of research, Private not-for-profit",6,0.099
DFRCGID,15230,162,HD2024,71,DFRCGID,162,Schools of engineering and other tech related fields,6,0.099
DFRCGID,15230,163,HD2024,71,DFRCGID,163,"Schools of business and management, Private not-for-profit",13,0.214
DFRCGID,15230,164,HD2024,71,DFRCGID,164,"Schools of business and management, Private for-profit",19,0.313
DFRCGID,15230,166,HD2024,71,DFRCGID,166,"Schools of art, music, and design, Private for-profit",11,0.181
DFRCGID,15230,168,HD2024,71,DFRCGID,168,"Schools of art, music, and design, public, private not-for-profit",28,0.461
DFRCGID,15230,169,HD2024,71,DFRCGID,169,Schools of law,8,0.132
DFRCGID,15230,171,HD2024,71,DFRCGID,171,Other special-focus four year institutions,35,0.576
DFRCGID,15230,199,HD2024,71,DFRCGID,199,"Baccalaureate Colleges--Diverse Fields, Private for-profit",22,0.362
DFRCGID,15230,200,HD2024,71,DFRCGID,200,"Degree-granting four-year, public or private for-profit with no Carnegie classification highest degree - Bachelor's",11,0.181
DFRCGID,15230,201,HD2024,71,DFRCGID,201,"Degree-granting four-year, private not-for-profit with no Carnegie classification highest degree - Bachelor's",6,0.099
DFRCGID,15230,149,HD2024,71,DFRCGID,149,"Degree-granting four-year primarily associate's, Faith-Related Institutions",34,0.56
DFRCGID,15230,155,HD2024,71,DFRCGID,155,"Degree-granting four-year primarily associate's, Health professions schools, private for-profit/1 of 2",31,0.511
DFRCGID,15230,156,HD2024,71,DFRCGID,156,"Degree-granting four-year primarily associate's, Health professions schools, private for-profit/2 of 2",46,0.758
DFRCGID,15230,159,HD2024,71,DFRCGID,159,"Degree-granting four-year primarily associate's, Health professions schools, public or private not-for-profit",22,0.362
DFRCGID,15230,165,HD2024,71,DFRCGID,165,"Degree-granting four-year primarily associate's, Schools of art, music, and design, private for-profit",6,0.099
DFRCGID,15230,167,HD2024,71,DFRCGID,167,"Degree-granting four-year primarily associate's, Schools of art, music, and design, public or private not-for-profit",40,0.659
DFRCGID,15230,170,HD2024,71,DFRCGID,170,"Degree-granting four-year primarily associate's, Other special-focus institutions",24,0.395
DFRCGID,15230,186,HD2024,71,DFRCGID,186,"Degree-granting four-year, primarily associate's, Associate's Dominant, Public/1 of 4",32,0.527
DFRCGID,15230,187,HD2024,71,DFRCGID,187,"Degree-granting four-year, primarily associate's, Associate's Dominant, Public/2 of 4",32,0.527
DFRCGID,15230,188,HD2024,71,DFRCGID,188,"Degree-granting four-year, primarily associate's, Associate's Dominant, Public/3 of 4",28,0.461
DFRCGID,15230,189,HD2024,71,DFRCGID,189,"Degree-granting four-year, primarily associate's, Associate's Dominant, Public/4 of 4",12,0.198
DFRCGID,15230,190,HD2024,71,DFRCGID,190,"Degree-granting four-year, primarily associate's, Associate's Dominant, Private not-for-profit",9,0.148
DFRCGID,15230,191,HD2024,71,DFRCGID,191,"Degree-granting four-year, primarily associate's, Associate's Dominant, Private for-profit",28,0.461
DFRCGID,15230,192,HD2024,71,DFRCGID,192,"Degree-granting four-year, primarily associate's,  Mixed Baccalaureate/Associate's, Public/1 of 2",28,0.461
DFRCGID,15230,193,HD2024,71,DFRCGID,193,"Degree-granting four-year, primarily associate's,  Mixed Baccalaureate/Associate's, Public/2 of 2",30,0.494
DFRCGID,15230,194,HD2024,71,DFRCGID,194,"Degree-granting four-year, primarily associate's,  Mixed Baccalaureate/Associate's, Private not-for-profit",27,0.445
DFRCGID,15230,195,HD2024,71,DFRCGID,195,"Degree-granting four-year, primarily associate's,  Mixed Baccalaureate/Associate's, Private for-profit",10,0.165
DFRCGID,15230,196,HD2024,71,DFRCGID,196,"Degree-granting four year, primarilty associate's, with no Carnegie classifcation, private not-for-profit",16,0.264
DFRCGID,15230,197,HD2024,71,DFRCGID,197,"Degree-granting four year, primarilty associate's, with no Carnegie classifcation, private for-profit",9,0.148
DFRCGID,15230,58,HD2024,71,DFRCGID,58,"Associate's Colleges: High Transfer-High Traditional, Public/1 of 3",29,0.478
DFRCGID,15230,59,HD2024,71,DFRCGID,59,"Associate's Colleges: High Transfer-High Traditional, Public/2 of 3",30,0.494
DFRCGID,15230,60,HD2024,71,DFRCGID,60,"Associate's Colleges: High Transfer-High Traditional, Public/3 of 3",30,0.494
DFRCGID,15230,61,HD2024,71,DFRCGID,61,"Associate's Colleges: High Transfer-Mixed Traditional/Nontraditional, Public/1 of 3",27,0.445
DFRCGID,15230,62,HD2024,71,DFRCGID,62,"Associate's Colleges: High Transfer-Mixed Traditional/Nontraditional, Public/2 of 3",28,0.461
DFRCGID,15230,63,HD2024,71,DFRCGID,63,"Associate's Colleges: High Transfer-Mixed Traditional/Nontraditional, Public/3 of 3",28,0.461
DFRCGID,15230,64,HD2024,71,DFRCGID,64,"Associate's Colleges: High Transfer-High Nontraditional, Public/1 of 3",30,0.494
DFRCGID,15230,65,HD2024,71,DFRCGID,65,"Associate's Colleges: High Transfer-High Nontraditional, Public/2 of 3",31,0.511
DFRCGID,15230,66,HD2024,71,DFRCGID,66,"Associate's Colleges: High Transfer-High Nontraditional, Public/3 of 3",30,0.494
DFRCGID,15230,67,HD2024,71,DFRCGID,67,"Associate's Colleges: Mixed Transfer/Career & Technical-High Traditional, Public/1 of 3",29,0.478
DFRCGID,15230,68,HD2024,71,DFRCGID,68,"Associate's Colleges: Mixed Transfer/Career & Technical-High Traditional, Public/2 of 3",30,0.494
DFRCGID,15230,69,HD2024,71,DFRCGID,69,"Associate's Colleges: Mixed Transfer/Career & Technical-High Traditional, Public/3 of 3",29,0.478
DFRCGID,15230,70,HD2024,71,DFRCGID,70,"Associate's Colleges: Mixed Transfer/Career & Technical-Mixed Traditional/Nontraditional, Public/1 of 3",29,0.478
DFRCGID,15230,71,HD2024,71,DFRCGID,71,"Associate's Colleges: Mixed Transfer/Career & Technical-Mixed Traditional/Nontraditional, Public/2 of 3",30,0.494
DFRCGID,15230,72,HD2024,71,DFRCGID,72,"Associate's Colleges: Mixed Transfer/Career & Technical-Mixed Traditional/Nontraditional, Public/3 of 3",29,0.478
DFRCGID,15230,73,HD2024,71,DFRCGID,73,"Associate's Colleges: Mixed Transfer/Career & Technical-High Nontraditional, Public/1 of 3",33,0.543
DFRCGID,15230,74,HD2024,71,DFRCGID,74,"Associate's Colleges: Mixed Transfer/Career & Technical-High Nontraditional, Public/2 of 3",34,0.56
DFRCGID,15230,75,HD2024,71,DFRCGID,75,"Associate's Colleges: Mixed Transfer/Career & Technical-High Nontraditional, Public/3 of 3",33,0.543
DFRCGID,15230,76,HD2024,71,DFRCGID,76,"Associate's Colleges: High Career & Technical-High Traditional, Public/1 of 2",28,0.461
DFRCGID,15230,77,HD2024,71,DFRCGID,77,"Associate's Colleges: High Career & Technical-High Traditional, Public/2 of 2",28,0.461
DFRCGID,15230,78,HD2024,71,DFRCGID,78,"Associate's Colleges: High Career & Technical-High Traditional, Private for-profit",29,0.478
DFRCGID,15230,79,HD2024,71,DFRCGID,79,"Associate's Colleges: High Career & Technical-Mixed Traditional/Nontraditional, Public/1 of 3",29,0.478
DFRCGID,15230,80,HD2024,71,DFRCGID,80,"Associate's Colleges: High Career & Technical-Mixed Traditional/Nontraditional, Public/2 of 3",30,0.494
DFRCGID,15230,81,HD2024,71,DFRCGID,81,"Associate's Colleges: High Career & Technical-Mixed Traditional/Nontraditional, Public/3 of 3",30,0.494
DFRCGID,15230,82,HD2024,71,DFRCGID,82,"Associate's Colleges: High Career & Technical-Mixed Traditional/Nontraditional, Private for-profit",12,0.198
DFRCGID,15230,83,HD2024,71,DFRCGID,83,"Associate's Colleges: High Career & Technical-High Nontraditional, Public/1 of 2",28,0.461
DFRCGID,15230,84,HD2024,71,DFRCGID,84,"Associate's Colleges: High Career & Technical-High Nontraditional, Public/2 of 2",29,0.478
DFRCGID,15230,85,HD2024,71,DFRCGID,85,"Associate's Colleges: High Career & Technical-High Nontraditional, Private for-profit",11,0.181
DFRCGID,15230,86,HD2024,71,DFRCGID,86,"Associate colleges: High/Mixed Transfer, Private not-for-profit",9,0.148
DFRCGID,15230,87,HD2024,71,DFRCGID,87,"Associate colleges: High/Mixed Transfer, Private for-profit",4,0.066
DFRCGID,15230,88,HD2024,71,DFRCGID,88,"Associate colleges: High Career & Technical, Private not-for-profit",13,0.214
DFRCGID,15230,173,HD2024,71,DFRCGID,173,"Special Focus Two Year or Other Associate's College, Public",22,0.362
DFRCGID,15230,174,HD2024,71,DFRCGID,174,"Special Focus Two Year: Health, Private not-for-profit",34,0.56
DFRCGID,15230,175,HD2024,71,DFRCGID,175,"Special Focus Two Year: Health, Private for-profit/1 of 5",35,0.576
DFRCGID,15230,176,HD2024,71,DFRCGID,176,"Special Focus Two Year: Health, Private for-profit/2 of 5",35,0.576
DFRCGID,15230,177,HD2024,71,DFRCGID,177,"Special Focus Two Year: Health, Private for-profit/3 of 5",34,0.56
DFRCGID,15230,178,HD2024,71,DFRCGID,178,"Special Focus Two Year: Health, Private for-profit/4 of 5",6,0.099
DFRCGID,15230,179,HD2024,71,DFRCGID,179,"Special Focus Two Year: Health, Private for-profit/5 of 5",36,0.593
DFRCGID,15230,180,HD2024,71,DFRCGID,180,"Special Focus Two Year: Technical, Private not-for-profit",9,0.148
DFRCGID,15230,181,HD2024,71,DFRCGID,181,"Special Focus Two Year: Technical, Private for-profit",16,0.264
DFRCGID,15230,182,HD2024,71,DFRCGID,182,"Special Focus Two Year: Art & Design, Private not-for-profit",7,0.115
DFRCGID,15230,183,HD2024,71,DFRCGID,183,"Special Focus Two Year: Art & Design, Private for-profit",20,0.329
DFRCGID,15230,218,HD2024,71,DFRCGID,218,"Other Associate's Colleges, Private not-for-profit",5,0.082
DFRCGID,15230,184,HD2024,71,DFRCGID,184,"Special Focus Two Year: Other, Private not-for-profit",31,0.511
DFRCGID,15230,219,HD2024,71,DFRCGID,219,"Other Associate's Colleges, Private for-profit/1 of 3",14,0.231
DFRCGID,15230,220,HD2024,71,DFRCGID,220,"Other Associate's Colleges, Private for-profit/2 of 3",46,0.758
DFRCGID,15230,221,HD2024,71,DFRCGID,221,"Other Associate's Colleges, Private for-profit/3 of 3",15,0.247
DFRCGID,15230,185,HD2024,71,DFRCGID,185,"Special Focus Two Year: Other, Private for-profit",32,0.527
DFRCGID,15230,172,HD2024,71,DFRCGID,172,Tribal Colleges,9,0.148
DFRCGID,15230,208,HD2024,71,DFRCGID,208,U.S. Military Academies,16,0.264
DFRCGID,15230,1,HD2024,71,DFRCGID,1,"Nondegree-granting, public, academic year reporter",16,0.264
DFRCGID,15230,2,HD2024,71,DFRCGID,2,"Nondegree-granting, public, largest program - cosm",28,0.461
DFRCGID,15230,3,HD2024,71,DFRCGID,3,"Nondegree-granting, public, largest program - health/1 of 6",33,0.543
DFRCGID,15230,4,HD2024,71,DFRCGID,4,"Nondegree-granting, public, largest program - health/2 of 6",34,0.56
DFRCGID,15230,5,HD2024,71,DFRCGID,5,"Nondegree-granting, public, largest program - health/3 of 6",34,0.56
DFRCGID,15230,6,HD2024,71,DFRCGID,6,"Nondegree-granting, public, largest program - health/4 of 6",34,0.56
DFRCGID,15230,7,HD2024,71,DFRCGID,7,"Nondegree-granting, public, largest program - health/5 of 6",33,0.543
DFRCGID,15230,8,HD2024,71,DFRCGID,8,"Nondegree-granting, public, largest program - health/6 of 6",16,0.264
DFRCGID,15230,209,HD2024,71,DFRCGID,209,"Nondegree-granting, public, largest program - engineering and engineering technologies",4,0.066
DFRCGID,15230,210,HD2024,71,DFRCGID,210,"Nondegree-granting, public  largest program - manufacturing, construction, repair, and transportation/1 of 2",8,0.132
DFRCGID,15230,211,HD2024,71,DFRCGID,211,"Nondegree-granting, public  largest program - manufacturing, construction, repair, and transportation/2 of 2",29,0.478
DFRCGID,15230,9,HD2024,71,DFRCGID,9,"Nondegree-granting, public, largest program - other",40,0.659
DFRCGID,15230,10,HD2024,71,DFRCGID,10,"Nondegree-granting, private not-for-profit, academic year reporter",10,0.165
DFRCGID,15230,11,HD2024,71,DFRCGID,11,"Nondegree-granting, private not-for-profit, largest program - cosmetology",27,0.445
DFRCGID,15230,12,HD2024,71,DFRCGID,12,"Nondegree-granting, private not-for-profit, largest program - health",5,0.082
DFRCGID,15230,212,HD2024,71,DFRCGID,212,"Nondegree-granting, private not-for-profit, largest program - manufacturing, construction, repair, and transportation",30,0.494
DFRCGID,15230,13,HD2024,71,DFRCGID,13,"Nondegree-granting, private not-for-profit, largest program - other",24,0.395
DFRCGID,15230,14,HD2024,71,DFRCGID,14,"Nondegree-granting, for-profit, academic year reporter",25,0.412
DFRCGID,15230,15,HD2024,71,DFRCGID,15,"Nondegree-granting, private for-profit,  largest program - cosmetology/1 of 34",29,0.478
DFRCGID,15230,16,HD2024,71,DFRCGID,16,"Nondegree-granting, private for-profit,  largest program - cosmetology/2 of 34",30,0.494
DFRCGID,15230,17,HD2024,71,DFRCGID,17,"Nondegree-granting, private for-profit,  largest program - cosmetology/3 of 34",30,0.494
DFRCGID,15230,18,HD2024,71,DFRCGID,18,"Nondegree-granting, private for-profit,  largest program - cosmetology/4 of 34",30,0.494
DFRCGID,15230,19,HD2024,71,DFRCGID,19,"Nondegree-granting, private for-profit,  largest program - cosmetology/5 of 34",30,0.494
DFRCGID,15230,20,HD2024,71,DFRCGID,20,"Nondegree-granting, private for-profit,  largest program - cosmetology/6 of 34",30,0.494
DFRCGID,15230,21,HD2024,71,DFRCGID,21,"Nondegree-granting, private for-profit,  largest program - cosmetology/7 of 34",30,0.494
DFRCGID,15230,22,HD2024,71,DFRCGID,22,"Nondegree-granting, private for-profit,  largest program - cosmetology/8 of 34",30,0.494
